INDEX_CLASS,SampleID,TAXAID,N_TAXA
CIP_medium,KS_0066,TIPULIDAE,1
CIP_medium,KS_0066,TRICHOCORIXA,2
CIP_medium,KS_0066,UVARUS,1
CIP_medium,KS_0067,ABLABESMYIA,7
CIP_medium,KS_0067,AESHNIDAE,1
CIP_medium,KS_0067,ARGIA,1
CIP_medium,KS_0067,BAETIS,42
CIP_medium,KS_0067,BEROSUS,1
CIP_medium,KS_0067,CHEUMATOPSYCHE,6
CIP_medium,KS_0067,CHIRONOMIDAE,5
CIP_medium,KS_0067,CHIRONOMUS,10
CIP_medium,KS_0067,CORBICULA FLUMINEA,1
CIP_medium,KS_0067,CRICOTOPUS,2
CIP_medium,KS_0067,CRYPTOCHIRONOMUS,1
CIP_medium,KS_0067,DICROTENDIPES,2
CIP_medium,KS_0067,DUGESIA,37
CIP_medium,KS_0067,ENALLAGMA,1
CIP_medium,KS_0067,ERPOBDELLIDAE,39
CIP_medium,KS_0067,GAMMARUS,6
CIP_medium,KS_0067,GLOSSIPHONIIDAE,3
CIP_medium,KS_0067,HYALELLA AZTECA,86
CIP_medium,KS_0067,MICROVELIA,2
CIP_medium,KS_0067,OLIGOCHAETA,1
CIP_medium,KS_0067,ORCONECTES,4
CIP_medium,KS_0067,PARATENDIPES,6
CIP_medium,KS_0067,PHAENOPSECTRA,1
CIP_medium,KS_0067,PHYSELLA,6
CIP_medium,KS_0067,PISIDIUM,1
CIP_medium,KS_0067,POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR,7
CIP_medium,KS_0067,POLYPEDILUM (TRIPODURA) SCALAENUM GR.,1
CIP_medium,KS_0067,POLYPEDILUM (URESIPEDILUM) CONVICTUM,9
CIP_medium,KS_0067,RHAGOVELIA,1
CIP_medium,KS_0067,SIMULIUM,34
CIP_medium,KS_0067,STENELMIS,1
CIP_medium,KS_0067,STENELMIS SEXLINEATA,1
CIP_medium,KS_0067,TANYTARSUS,1
CIP_medium,KS_0067,THIENEMANNIMYIA GROUP,17
CIP_medium,KS_0068,ABLABESMYIA,9
CIP_medium,KS_0068,ARGIA,2
CIP_medium,KS_0068,BAETIDAE,2
CIP_medium,KS_0068,BAETIS,30
CIP_medium,KS_0068,CAMBARINCOLA,2
CIP_medium,KS_0068,CHEUMATOPSYCHE,19
CIP_medium,KS_0068,CHIRONOMIDAE,1
CIP_medium,KS_0068,CHIRONOMUS,23
CIP_medium,KS_0068,COENAGRIONIDAE,1
CIP_medium,KS_0068,CORBICULA FLUMINEA,1
CIP_medium,KS_0068,CRICOTOPUS (CRICOTOPUS) BICINCTUS GR.,11
CIP_medium,KS_0068,CRICOTOPUS/ORTHOCLADIUS,1
CIP_medium,KS_0068,CRYPTOCHIRONOMUS,1
CIP_medium,KS_0068,DICROTENDIPES,23
CIP_medium,KS_0068,DUGESIA,28
CIP_medium,KS_0068,ENALLAGMA,4
CIP_medium,KS_0068,ERPOBDELLA,15
CIP_medium,KS_0068,ERPOBDELLA PUNCTATA,1
CIP_medium,KS_0068,ERPOBDELLIDAE,3
CIP_medium,KS_0068,GAMMARUS,3
CIP_medium,KS_0068,HYALELLA AZTECA,75
CIP_medium,KS_0068,HYDROPSYCHE BETTENI,1
CIP_medium,KS_0068,HYDROPSYCHIDAE,1
CIP_medium,KS_0068,HYDROPTILIDAE,2
CIP_medium,KS_0068,OLIGOCHAETA,4
CIP_medium,KS_0068,ORCONECTES,2
CIP_medium,KS_0068,ORCONECTES VIRILIS,1
CIP_medium,KS_0068,PARATENDIPES,3
CIP_medium,KS_0068,PHAENOPSECTRA,3
CIP_medium,KS_0068,PHYSELLA GYRINA,6
CIP_medium,KS_0068,POLYPEDILUM,12
CIP_medium,KS_0068,POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR,36
CIP_medium,KS_0068,POLYPEDILUM (TRIPODURA) SCALAENUM GR.,2
CIP_medium,KS_0068,POLYPEDILUM (URESIPEDILUM) CONVICTUM,27
CIP_medium,KS_0068,PROCLADIUS,1
CIP_medium,KS_0068,SIGARA,1
CIP_medium,KS_0068,SIMULIUM,69
CIP_medium,KS_0068,STENELMIS,2
CIP_medium,KS_0068,STENELMIS SEXLINEATA,1
CIP_medium,KS_0068,STICTOCHIRONOMUS,1
CIP_medium,KS_0068,THIENEMANNIMYIA GROUP,9
CIP_medium,KS_0069,ABLABESMYIA,9
CIP_medium,KS_0069,ARCHILESTES GRANDIS,2
CIP_medium,KS_0069,ARGIA,2
CIP_medium,KS_0069,BAETIS,7
CIP_medium,KS_0069,CHEUMATOPSYCHE,14
CIP_medium,KS_0069,CHIRONOMIDAE,9
CIP_medium,KS_0069,CHIRONOMUS,65
CIP_medium,KS_0069,CRICOTOPUS (CRICOTOPUS) BICINCTUS GR.,11
CIP_medium,KS_0069,CRICOTOPUS/ORTHOCLADIUS,14
CIP_medium,KS_0069,CRYPTOCHIRONOMUS,1
CIP_medium,KS_0069,DICROTENDIPES,15
CIP_medium,KS_0069,DICROTENDIPES NEOMODESTUS,10
CIP_medium,KS_0069,DUGESIA,48
CIP_medium,KS_0069,ERPOBDELLA,14
CIP_medium,KS_0069,FALLCEON QUILLERI,1
CIP_medium,KS_0069,FERRISSIA,1
CIP_medium,KS_0069,HETEROSTERNUTA,1
CIP_medium,KS_0069,HYALELLA AZTECA,113
CIP_medium,KS_0069,HYDROPSYCHE BETTENI,1
CIP_medium,KS_0069,MICROVELIA,1
CIP_medium,KS_0069,ORCONECTES VIRILIS,2
CIP_medium,KS_0069,ORTHOCLADIUS,3
CIP_medium,KS_0069,PARACYMUS,2
CIP_medium,KS_0069,PARATENDIPES,7
CIP_medium,KS_0069,PHYSELLA,4
CIP_medium,KS_0069,PLANORBELLA,1
CIP_medium,KS_0069,POLYPEDILUM,1
CIP_medium,KS_0069,POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR,13
CIP_medium,KS_0069,POLYPEDILUM (URESIPEDILUM) CONVICTUM,18
CIP_medium,KS_0069,RHAGOVELIA,1
CIP_medium,KS_0069,SIMULIUM,63
CIP_medium,KS_0069,STAPHYLINIDAE,1
CIP_medium,KS_0069,STENELMIS,1
CIP_medium,KS_0069,STICTOCHIRONOMUS,1
CIP_medium,KS_0069,TANYTARSUS,1
CIP_medium,KS_0069,THIENEMANNIMYIA GROUP,10
CIP_medium,KS_0070,ACERPENNA PYGMAEA,1
CIP_medium,KS_0070,ARGIA,9
CIP_medium,KS_0070,BAETIDAE,4
CIP_medium,KS_0070,BAETIS,23
CIP_medium,KS_0070,CERACLEA,2
CIP_medium,KS_0070,CHEUMATOPSYCHE,98
CIP_medium,KS_0070,CHIRONOMIDAE,5
CIP_medium,KS_0070,CINCINNATIA INTEGRA,1
CIP_medium,KS_0070,CORBICULA FLUMINEA,2
CIP_medium,KS_0070,CORYDALUS CORNUTUS,12
CIP_medium,KS_0070,CRYPTOCHIRONOMUS,1
CIP_medium,KS_0070,DICROTENDIPES,1
CIP_medium,KS_0070,DUBIRAPHIA,8
CIP_medium,KS_0070,DUGESIA,15
CIP_medium,KS_0070,ENALLAGMA,25
CIP_medium,KS_0070,ERPOBDELLIDAE,2
CIP_medium,KS_0070,GLOSSIPHONIIDAE,3
CIP_medium,KS_0070,HAGENIUS BREVISTYLUS,1
CIP_medium,KS_0070,HETAERINA AMERICANA,3
CIP_medium,KS_0070,HYALELLA AZTECA,3
CIP_medium,KS_0070,HYDROPSYCHE BETTENI,4
CIP_medium,KS_0070,HYDROPSYCHE SIMULANS,3
CIP_medium,KS_0070,LIBELLULIDAE,1
CIP_medium,KS_0070,MACRONYCHUS GLABRATUS,4
CIP_medium,KS_0070,MUSCULIUM TRANSVERSUM,21
CIP_medium,KS_0070,NASIAESCHNA PENTACANTHA,3
CIP_medium,KS_0070,OLIGOCHAETA,2
CIP_medium,KS_0070,ORCONECTES VIRILIS,3
CIP_medium,KS_0070,PHYSELLA,3
CIP_medium,KS_0070,POLYPEDILUM,5
CIP_medium,KS_0070,RHAGOVELIA,1
CIP_medium,KS_0070,SIMULIUM,11
CIP_medium,KS_0070,SPHAERIUM STRIATINUM,3
CIP_medium,KS_0070,STENACRON INTERPUNCTATUM,4
CIP_medium,KS_0070,STENELMIS,41
CIP_medium,KS_0070,STENELMIS CRENATA,6
CIP_medium,KS_0070,STENELMIS DECORATA,2
CIP_medium,KS_0070,STENELMIS SEXLINEATA,27
CIP_medium,KS_0070,STENONEMA FEMORATUM,3
CIP_medium,KS_0070,TABANUS,1
CIP_medium,KS_0070,THIENEMANNIMYIA GROUP,2
CIP_medium,KS_0070,TIPULA,2
CIP_medium,KS_0071,ABLABESMYIA,1
CIP_medium,KS_0071,ARGIA,15
CIP_medium,KS_0071,BAETIS,3
CIP_medium,KS_0071,CAENIS,2
CIP_medium,KS_0071,CAMBARINCOLA,9
CIP_medium,KS_0071,CHEUMATOPSYCHE,63
CIP_medium,KS_0071,CHIRONOMIDAE,3
CIP_medium,KS_0071,CINCINNATIA INTEGRA,6
CIP_medium,KS_0071,CORBICULA FLUMINEA,5
CIP_medium,KS_0071,CORYDALUS CORNUTUS,3
CIP_medium,KS_0071,CRICOTOPUS,4
CIP_medium,KS_0071,CRYPTOTENDIPES,1
CIP_medium,KS_0071,DICROTENDIPES,1
CIP_medium,KS_0071,DUBIRAPHIA,2
CIP_medium,KS_0071,ENALLAGMA,12
CIP_medium,KS_0071,EPITHECA PRINCEPS,1
CIP_medium,KS_0071,ERPOBDELLIDAE,5
CIP_medium,KS_0071,FERRISSIA,1
CIP_medium,KS_0071,GLOSSIPHONIIDAE,1
CIP_medium,KS_0071,GORDIUS,1
CIP_medium,KS_0071,HALIPLUS,1
CIP_medium,KS_0071,HELICOPSYCHE PIORA,1
CIP_medium,KS_0071,HYDROPTILIDAE,1
CIP_medium,KS_0071,MACROMIA,1
CIP_medium,KS_0071,MUSCULIUM TRANSVERSUM,16
CIP_medium,KS_0071,NEOPERLA,4
CIP_medium,KS_0071,OLIGOCHAETA,3
CIP_medium,KS_0071,ORCONECTES,7
CIP_medium,KS_0071,PELTODYTES LITORALIS,1
CIP_medium,KS_0071,PELTODYTES SEXMACULATUS,3
CIP_medium,KS_0071,PHYSELLA,40
CIP_medium,KS_0071,PISIDIUM,1
CIP_medium,KS_0071,PLANORBELLA,1
CIP_medium,KS_0071,POLYPEDILUM,4
CIP_medium,KS_0071,PROCLADIUS,6
CIP_medium,KS_0071,SIMULIUM,2
CIP_medium,KS_0071,STENACRON INTERPUNCTATUM,6
CIP_medium,KS_0071,STENELMIS,40
CIP_medium,KS_0071,STENELMIS SEXLINEATA,36
CIP_medium,KS_0071,STENONEMA FEMORATUM,3
CIP_medium,KS_0071,TABANUS,2
CIP_medium,KS_0071,THIENEMANNIMYIA GROUP,4
CIP_medium,KS_0071,TIPULA,1
CIP_medium,KS_0071,TRIBELOS,1
CIP_medium,KS_0072,ABLABESMYIA,5
CIP_medium,KS_0072,ARGIA,3
CIP_medium,KS_0072,BAETIS,10
CIP_medium,KS_0072,BEROSUS,1
CIP_medium,KS_0072,CAENIS,1
CIP_medium,KS_0072,CAMBARINCOLA,2
CIP_medium,KS_0072,CHEUMATOPSYCHE,144
CIP_medium,KS_0072,CHIMARRA OBSCURA,1
CIP_medium,KS_0072,CLIMACIA,3
CIP_medium,KS_0072,COENAGRIONIDAE,2
CIP_medium,KS_0072,CORBICULA FLUMINEA,1
CIP_medium,KS_0072,CRYPTOCHIRONOMUS,1
CIP_medium,KS_0072,CRYPTOTENDIPES,1
CIP_medium,KS_0072,DUBIRAPHIA,5
CIP_medium,KS_0072,DUGESIA,3
CIP_medium,KS_0072,ENALLAGMA,2
CIP_medium,KS_0072,ERPOBDELLA,14
CIP_medium,KS_0072,FALLCEON QUILLERI,1
CIP_medium,KS_0072,FERRISSIA,1
CIP_medium,KS_0072,GAMMARUS,1
CIP_medium,KS_0072,GLOSSIPHONIIDAE,1
CIP_medium,KS_0072,HYALELLA AZTECA,17
CIP_medium,KS_0072,HYDROBIIDAE,15
CIP_medium,KS_0072,HYDROPSYCHE BETTENI,4
CIP_medium,KS_0072,HYDROPSYCHIDAE,15
CIP_medium,KS_0072,HYDROPTILIDAE,2
CIP_medium,KS_0072,ISCHNURA,4
CIP_medium,KS_0072,MACRONYCHUS GLABRATUS,1
CIP_medium,KS_0072,MUSCULIUM,3
CIP_medium,KS_0072,MUSCULIUM TRANSVERSUM,24
CIP_medium,KS_0072,NEOPERLA,2
CIP_medium,KS_0072,OLIGOCHAETA,1
CIP_medium,KS_0072,ORCONECTES,2
CIP_medium,KS_0072,ORCONECTES VIRILIS,2
CIP_medium,KS_0072,PHYSELLA,22
CIP_medium,KS_0072,PISIDIIDAE,1
CIP_medium,KS_0072,PLANORBELLA,3
CIP_medium,KS_0072,POLYPEDILUM,12
CIP_medium,KS_0072,PROCLADIUS,1
CIP_medium,KS_0072,RHEOTANYTARSUS,2
CIP_medium,KS_0072,RHEUMATOBATES,1
CIP_medium,KS_0072,SCIRTIDAE,2
CIP_medium,KS_0072,SIMULIUM,2
CIP_medium,KS_0072,SISYRA,2
CIP_medium,KS_0072,SPHAERIUM,1
CIP_medium,KS_0072,STENACRON INTERPUNCTATUM,8
CIP_medium,KS_0072,STENELMIS,23
CIP_medium,KS_0072,STENELMIS CRENATA,3
CIP_medium,KS_0072,STENELMIS SEXLINEATA,58
CIP_medium,KS_0072,STENELMIS VITTIPENNIS,1
CIP_medium,KS_0072,STENONEMA FEMORATUM,2
CIP_medium,KS_0072,STICTOCHIRONOMUS,1
CIP_medium,KS_0072,TABANUS,1
CIP_medium,KS_0072,THIENEMANNIMYIA GROUP,6
CIP_medium,KS_0072,TREPOBATES,2
CIP_medium,KS_0072,XENOCHIRONOMUS,1
CIP_medium,KS_0073,ARGIA,1
CIP_medium,KS_0073,BAETIS,18
CIP_medium,KS_0073,CAENIS,2
CIP_medium,KS_0073,CERATOPOGONIDAE,1
CIP_medium,KS_0073,CHEUMATOPSYCHE,111
CIP_medium,KS_0073,CINCINNATIA INTEGRA,2
CIP_medium,KS_0073,CORBICULA FLUMINEA,2
CIP_medium,KS_0073,CRYPTOCHIRONOMUS,1
CIP_medium,KS_0073,DUBIRAPHIA,2
CIP_medium,KS_0073,DUGESIA,12
CIP_medium,KS_0073,ENALLAGMA,2
CIP_medium,KS_0073,ERPOBDELLIDAE,6
CIP_medium,KS_0073,FALLCEON QUILLERI,1
CIP_medium,KS_0073,GAMMARUS,1
CIP_medium,KS_0073,GLYPTOTENDIPES,2
CIP_medium,KS_0073,HELICHUS FASTIGIATUS,1
CIP_medium,KS_0073,HYALELLA AZTECA,5
CIP_medium,KS_0073,MUSCULIUM TRANSVERSUM,15
CIP_medium,KS_0073,NASIAESCHNA PENTACANTHA,1
CIP_medium,KS_0073,NEOPERLA,7
CIP_medium,KS_0073,OLIGOCHAETA,2
CIP_medium,KS_0073,ORCONECTES,6
CIP_medium,KS_0073,PELTODYTES LITORALIS,1
CIP_medium,KS_0073,PHYSELLA,6
CIP_medium,KS_0073,PLANORBELLA,1
CIP_medium,KS_0073,POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR,1
CIP_medium,KS_0073,POLYPEDILUM (URESIPEDILUM) CONVICTUM,12
CIP_medium,KS_0073,SIMULIUM,66
CIP_medium,KS_0073,STENACRON INTERPUNCTATUM,1
CIP_medium,KS_0073,STENELMIS,27
CIP_medium,KS_0073,STENELMIS CRENATA,4
CIP_medium,KS_0073,STENELMIS SEXLINEATA,32
CIP_medium,KS_0073,STENONEMA FEMORATUM,3
CIP_medium,KS_0073,THIENEMANNIMYIA GROUP,1
CIP_medium,KS_0073,TIPULA,5
CIP_medium,KS_0074,ABLABESMYIA,1
CIP_medium,KS_0074,ARGIA,7
CIP_medium,KS_0074,BAETIDAE,1
CIP_medium,KS_0074,BAETIS,10
CIP_medium,KS_0074,CAMBARINCOLA,6
CIP_medium,KS_0074,CENTROPTILUM,1
CIP_medium,KS_0074,CERACLEA SPONGILLOVORAX,2
CIP_medium,KS_0074,CHEUMATOPSYCHE,121
CIP_medium,KS_0074,CINCINNATIA INTEGRA,7
CIP_medium,KS_0074,COENAGRIONIDAE,1
CIP_medium,KS_0074,CORBICULA FLUMINEA,4
CIP_medium,KS_0074,CRYPTOCHIRONOMUS,1
CIP_medium,KS_0074,DUBIRAPHIA,6
CIP_medium,KS_0074,DUGESIA,5
CIP_medium,KS_0074,ENALLAGMA,7
CIP_medium,KS_0074,ERPOBDELLA,4
CIP_medium,KS_0074,FERRISSIA,2
CIP_medium,KS_0074,GAMMARUS,1
CIP_medium,KS_0074,HAGENIUS BREVISTYLUS,1
CIP_medium,KS_0074,HETEROSTERNUTA WICKHAMI,1
CIP_medium,KS_0074,HYALELLA AZTECA,7
CIP_medium,KS_0074,HYDROPSYCHE BETTENI,5
CIP_medium,KS_0074,HYDROPSYCHIDAE,13
CIP_medium,KS_0074,HYDROPTILA,1
CIP_medium,KS_0074,HYDROPTILIDAE,1
CIP_medium,KS_0074,MACROMIA,1
CIP_medium,KS_0074,MUSCULIUM,2
CIP_medium,KS_0074,MUSCULIUM TRANSVERSUM,24
CIP_medium,KS_0074,NASIAESCHNA PENTACANTHA,1
CIP_medium,KS_0074,NEOPERLA,1
CIP_medium,KS_0074,NEOPORUS DIMIDIATUS,4
CIP_medium,KS_0074,OLIGOCHAETA,2
CIP_medium,KS_0074,ORCONECTES VIRILIS,4
CIP_medium,KS_0074,PARACHIRONOMUS,1
CIP_medium,KS_0074,PETROPHILA,1
CIP_medium,KS_0074,PLANORBELLA TRIVOLVIS,1
CIP_medium,KS_0074,POLYPEDILUM,8
CIP_medium,KS_0074,POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR,15
CIP_medium,KS_0074,POLYPEDILUM (URESIPEDILUM) CONVICTUM,15
CIP_medium,KS_0074,RHEOTANYTARSUS,2
CIP_medium,KS_0074,RHEUMATOBATES,1
CIP_medium,KS_0074,SCIRTIDAE,1
CIP_medium,KS_0074,SIMULIUM,15
CIP_medium,KS_0074,SPHAERIUM STRIATINUM,2
CIP_medium,KS_0074,STENACRON INTERPUNCTATUM,2
CIP_medium,KS_0074,STENELMIS,29
CIP_medium,KS_0074,STENELMIS CRENATA,1
CIP_medium,KS_0074,STENELMIS SEXLINEATA,18
CIP_medium,KS_0074,STENONEMA FEMORATUM,2
CIP_medium,KS_0074,THIENEMANNIMYIA GROUP,3
CIP_medium,KS_0075,ABLABESMYIA,2
CIP_medium,KS_0075,ANCYLIDAE,10
CIP_medium,KS_0075,ANOPHELES,1
CIP_medium,KS_0075,ARGIA,7
CIP_medium,KS_0075,BAETIS,7
CIP_medium,KS_0075,CAMBARINCOLA,3
CIP_medium,KS_0075,CHEUMATOPSYCHE,78
CIP_medium,KS_0075,CHIRONOMUS,1
CIP_medium,KS_0075,CINCINNATIA INTEGRA,14
CIP_medium,KS_0075,CORBICULA FLUMINEA,8
CIP_medium,KS_0075,CRYPTOCHIRONOMUS,1
CIP_medium,KS_0075,DUGESIA,3
CIP_medium,KS_0075,ENALLAGMA,4
CIP_medium,KS_0075,ENALLAGMA TRIVIATUM,2
CIP_medium,KS_0075,ERPOBDELLA,5
CIP_medium,KS_0075,GAMMARIDAE,1
CIP_medium,KS_0075,HEBRUS,1
CIP_medium,KS_0075,HELICOPSYCHE PIORA,1
CIP_medium,KS_0075,HEPTAGENIIDAE,1
CIP_medium,KS_0075,HETAERINA,2
CIP_medium,KS_0075,HYALELLA AZTECA,2
CIP_medium,KS_0075,HYDROPSYCHE BETTENI,9
CIP_medium,KS_0075,HYDROPSYCHIDAE,7
CIP_medium,KS_0075,HYDROPTILIDAE,1
CIP_medium,KS_0075,METROBATES,5
CIP_medium,KS_0075,MICROVELIA,1
CIP_medium,KS_0075,MUSCULIUM TRANSVERSUM,1
CIP_medium,KS_0075,OECETIS,1
CIP_medium,KS_0075,ORCONECTES,5
CIP_medium,KS_0075,PARACYMUS,3
CIP_medium,KS_0075,PARATENDIPES,2
CIP_medium,KS_0075,PHAENOPSECTRA,1
CIP_medium,KS_0075,PHYSELLA GYRINA,10
CIP_medium,KS_0075,PLACOBDELLA,1
CIP_medium,KS_0075,PLANORBELLA TRIVOLVIS,3
CIP_medium,KS_0075,POLYPEDILUM (POLYPEDILUM) FALLAX GR.,1
CIP_medium,KS_0075,POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR,5
CIP_medium,KS_0075,POLYPEDILUM (URESIPEDILUM) CONVICTUM,8
CIP_medium,KS_0075,RHAGOVELIA,5
CIP_medium,KS_0075,RHEOTANYTARSUS,1
CIP_medium,KS_0075,SCIRTIDAE,1
CIP_medium,KS_0075,SPHAERIUM,3
CIP_medium,KS_0075,STAPHYLINIDAE,5
CIP_medium,KS_0075,STENACRON INTERPUNCTATUM,1
CIP_medium,KS_0075,STENELMIS,17
CIP_medium,KS_0075,STENELMIS VITTIPENNIS,29
CIP_medium,KS_0075,STENONEMA FEMORATUM,2
CIP_medium,KS_0075,STICTOCHIRONOMUS,1
CIP_medium,KS_0075,TABANIDAE,1
CIP_medium,KS_0075,THIENEMANNIMYIA GROUP,1
CIP_medium,KS_0075,TIPULA,1
CIP_medium,KS_0075,TRIBELOS,4
CIP_medium,KS_0075,VELIIDAE,2
CIP_medium,KS_0076,ABLABESMYIA,1
CIP_medium,KS_0076,ARGIA,15
CIP_medium,KS_0076,BAETIDAE,1
CIP_medium,KS_0076,BAETIS,14
CIP_medium,KS_0076,CHEUMATOPSYCHE,124
CIP_medium,KS_0076,CHIRONOMIDAE,3
CIP_medium,KS_0076,CINCINNATIA INTEGRA,21
CIP_medium,KS_0076,CORBICULA FLUMINEA,30
CIP_medium,KS_0076,CRYPTOTENDIPES,1
CIP_medium,KS_0076,DICROTENDIPES NEOMODESTUS,1
CIP_medium,KS_0076,DUBIRAPHIA,2
CIP_medium,KS_0076,ENALLAGMA,3
CIP_medium,KS_0076,ERPOBDELLA,3
CIP_medium,KS_0076,FERRISSIA,1
CIP_medium,KS_0076,HELICOPSYCHE PIORA,6
CIP_medium,KS_0076,HETAERINA,1
CIP_medium,KS_0076,HYDROPSYCHE BETTENI,5
CIP_medium,KS_0076,HYDROPSYCHIDAE,7
CIP_medium,KS_0076,ISCHNURA,2
CIP_medium,KS_0076,LUMBRICULIDAE,1
CIP_medium,KS_0076,MUSCULIUM TRANSVERSUM,6
CIP_medium,KS_0076,ORCONECTES VIRILIS,3
CIP_medium,KS_0076,PHYSELLA,20
CIP_medium,KS_0076,PLANORBELLA TRIVOLVIS,3
CIP_medium,KS_0076,POLYPEDILUM (POLYPEDILUM) FALLAX GR.,2
CIP_medium,KS_0076,POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR,3
CIP_medium,KS_0076,POLYPEDILUM (URESIPEDILUM) CONVICTUM,4
CIP_medium,KS_0076,PROCLADIUS,2
CIP_medium,KS_0076,RHAGOVELIA,1
CIP_medium,KS_0076,SIMULIUM,2
CIP_medium,KS_0076,SPHAERIUM SIMILE,4
CIP_medium,KS_0076,STENACRON INTERPUNCTATUM,1
CIP_medium,KS_0076,STENELMIS,29
CIP_medium,KS_0076,STENELMIS CRENATA,1
CIP_medium,KS_0076,STENELMIS DECORATA,2
CIP_medium,KS_0076,STENELMIS SEXLINEATA,38
CIP_medium,KS_0076,STENOCHIRONOMUS,1
CIP_medium,KS_0076,THIENEMANNIMYIA GROUP,2
CIP_medium,KS_0076,TRICHOCORIXA,1
CIP_medium,KS_0077,ACERPENNA PYGMAEA,1
CIP_medium,KS_0077,ARGIA,1
CIP_medium,KS_0077,AXARUS,4
CIP_medium,KS_0077,BAETIDAE,1
CIP_medium,KS_0077,BAETIS,26
CIP_medium,KS_0077,CAENIS,4
CIP_medium,KS_0077,CALOPTERYGIDAE,1
CIP_medium,KS_0077,CHEUMATOPSYCHE,106
CIP_medium,KS_0077,CHIMARRA OBSCURA,18
CIP_medium,KS_0077,CINCINNATIA INTEGRA,1
CIP_medium,KS_0077,CLINOTANYPUS,1
CIP_medium,KS_0077,COENAGRIONIDAE,3
CIP_medium,KS_0077,CORBICULA FLUMINEA,7
CIP_medium,KS_0077,CORYDALUS CORNUTUS,2
CIP_medium,KS_0077,DUBIRAPHIA,2
CIP_medium,KS_0077,ENALLAGMA,5
CIP_medium,KS_0077,ERPOBDELLA,2
CIP_medium,KS_0077,FERRISSIA,4
CIP_medium,KS_0077,GLOSSIPHONIIDAE,1
CIP_medium,KS_0077,HETAERINA,1
CIP_medium,KS_0077,HETAERINA AMERICANA,5
CIP_medium,KS_0077,HYALELLA AZTECA,1
CIP_medium,KS_0077,HYDROPSYCHE BETTENI,7
CIP_medium,KS_0077,HYDROPSYCHE SIMULANS,5
CIP_medium,KS_0077,HYDROPSYCHIDAE,2
CIP_medium,KS_0077,ISCHNURA,1
CIP_medium,KS_0077,MACRONYCHUS GLABRATUS,1
CIP_medium,KS_0077,MICROTENDIPES,8
CIP_medium,KS_0077,MICROVELIA,3
CIP_medium,KS_0077,MUSCULIUM,4
CIP_medium,KS_0077,MUSCULIUM TRANSVERSUM,55
CIP_medium,KS_0077,ORCONECTES,7
CIP_medium,KS_0077,ORCONECTES VIRILIS,4
CIP_medium,KS_0077,PARACYMUS,1
CIP_medium,KS_0077,PELTODYTES EDENTULUS,1
CIP_medium,KS_0077,PHYSELLA,45
CIP_medium,KS_0077,PISIDIUM,3
CIP_medium,KS_0077,POLYPEDILUM (CEROBREGMA) ONTARIO,1
CIP_medium,KS_0077,POLYPEDILUM (URESIPEDILUM) CONVICTUM,6
CIP_medium,KS_0077,RHAGOVELIA,5
CIP_medium,KS_0077,SCIRTIDAE,3
CIP_medium,KS_0077,STAPHYLINIDAE,8
CIP_medium,KS_0077,STENACRON INTERPUNCTATUM,6
CIP_medium,KS_0077,STENELMIS,44
CIP_medium,KS_0077,STENELMIS CRENATA,1
CIP_medium,KS_0077,STENELMIS SEXLINEATA,9
CIP_medium,KS_0077,STENONEMA FEMORATUM,1
CIP_medium,KS_0077,STICTOCHIRONOMUS,3
CIP_medium,KS_0077,THIENEMANNIMYIA GROUP,2
CIP_medium,KS_0077,TIPULA,1
CIP_medium,KS_0077,TRICORYTHODES,5
CIP_medium,KS_0078,ARGIA,2
CIP_medium,KS_0078,BAETIS,5
CIP_medium,KS_0078,BASIAESCHNA JANATA,1
CIP_medium,KS_0078,CHEUMATOPSYCHE,120
CIP_medium,KS_0078,CHIMARRA FERIA,1
CIP_medium,KS_0078,CHIMARRA OBSCURA,3
CIP_medium,KS_0078,CHIRONOMUS,1
CIP_medium,KS_0078,CORBICULA FLUMINEA,15
CIP_medium,KS_0078,DUBIRAPHIA,1
CIP_medium,KS_0078,DUGESIA,12
CIP_medium,KS_0078,ERPOBDELLA,1
CIP_medium,KS_0078,FERRISSIA,4
CIP_medium,KS_0078,GLYPTOTENDIPES,1
CIP_medium,KS_0078,HELICOPSYCHE,1
CIP_medium,KS_0078,HELICOPSYCHE BOREALIS,1
CIP_medium,KS_0078,HYALELLA AZTECA,12
CIP_medium,KS_0078,HYDROPSYCHE BETTENI,5
CIP_medium,KS_0078,HYDROPSYCHE SIMULANS,13
CIP_medium,KS_0078,HYDROPSYCHIDAE,13
CIP_medium,KS_0078,MUSCULIUM TRANSVERSUM,11
CIP_medium,KS_0078,NEOPERLA,1
CIP_medium,KS_0078,ORCONECTES VIRILIS,3
CIP_medium,KS_0078,PHYSELLA,6
CIP_medium,KS_0078,POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR,7
CIP_medium,KS_0078,POLYPEDILUM (URESIPEDILUM) CONVICTUM,2
CIP_medium,KS_0078,PSEUDOCHIRONOMUS,1
CIP_medium,KS_0078,SIMULIUM,22
CIP_medium,KS_0078,STENACRON INTERPUNCTATUM,15
